"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Pierna","5 jun 2024, 06:54","5 jun 2024, 07:35","","Elevación de Gemelos Sentado",,"",2,"normal",5,12,,,
"Torso","3 jun 2024, 11:44","3 jun 2024, 12:20","","Triceps Rope Pushdown",0,"",0,"normal",12.5,6,,,
"Torso","3 jun 2024, 11:44","3 jun 2024, 12:20","","Triceps Rope Pushdown",0,"",1,"normal",10,12,,,
"Torso","3 jun 2024, 11:44","3 jun 2024, 12:20","","Triceps Rope Pushdown",0,"",2,"normal",10,12,,,
"Torso","3 jun 2024, 11:44","3 jun 2024, 12:20","","Press de Banca Inclinado (Barra)",,"",0,"normal",25,15,,,
"Torso","3 jun 2024, 11:44","3 jun 2024, 12:20","","Press de Banca Inclinado (Barra)",,"",1,"normal",30,12,,,
"Torso","3 jun 2024, 11:44","3 jun 2024, 12:20","","Press de Banca Inclinado (Barra)",,"",2,"normal",27.5,15,,,
"Torso","3 jun 2024, 11:44","3 jun 2024, 12:20","","Dominada (Asistida)",,"",0,"normal",21,12,,,
"Torso","3 jun 2024, 11:44","3 jun 2024, 12:20","","Dominada (Asistida)",,"",1,"normal",14,6,,,
"Torso","3 jun 2024, 11:44","3 jun 2024, 12:20","","Dominada (Asistida)",,"",2,"normal",21,8,,,
"Torso","3 jun 2024, 11:44","3 jun 2024, 12:20","","Remo Inclinado (Barra)",,"",0,"normal",25,15,,,
"Torso","3 jun 2024, 11:44","3 jun 2024, 12:20","","Remo Inclinado (Barra)",,"",1,"normal",35,12,,,
"Torso","3 jun 2024, 11:44","3 jun 2024, 12:20","","Remo Inclinado (Barra)",,"",2,"normal",30,15,,,
"Torso","31 may 2024, 11:05","31 may 2024, 11:43","","Press de Banca (Barra)",,"",0,"normal",25,20,,,
"Torso","31 may 2024, 11:05","31 may 2024, 11:43","","Press de Banca (Barra)",,"",1,"normal",35,12,,,
"Torso","31 may 2024, 11:05","31 may 2024, 11:43","","Press de Banca (Barra)",,"",2,"normal",37.5,8,,,
"Torso","31 may 2024, 11:05","31 may 2024, 11:43","","Press de Banca Inclinado (Barra)",,"",0,"normal",22.5,12,,,
"Torso","31 may 2024, 11:05","31 may 2024, 11:43","","Press de Banca Inclinado (Barra)",,"",1,"normal",27.5,12,,,
"Torso","31 may 2024, 11:05","31 may 2024, 11:43","","Press de Banca Inclinado (Barra)",,"",2,"normal",25,12,,,
"Torso","31 may 2024, 11:05","31 may 2024, 11:43","","Dominada (Asistida)",,"",0,"normal",21,11,,,
"Pierna","30 may 2024, 06:06","30 may 2024, 06:54","","Peso Muerto (Barra)",,"",0,"normal",25,12,,,
"Pierna","30 may 2024, 06:06","30 may 2024, 06:54","","Extensión de Pierna",,"",0,"normal",17.5,15,,,
"Pierna","30 may 2024, 06:06","30 may 2024, 06:54","","Extensión de Pierna",,"",1,"normal",20,15,,,
"Pierna","30 may 2024, 06:06","30 may 2024, 06:54","","Extensión de Pierna",,"",2,"normal",22.5,15,,,
"Pierna","30 may 2024, 06:06","30 may 2024, 06:54","","Curl de Pierna Sentado",,"",0,"normal",20,15,,,
"Pierna","30 may 2024, 06:06","30 may 2024, 06:54","","Curl de Pierna Sentado",,"",1,"normal",25,15,,,
"Pierna","30 may 2024, 06:06","30 may 2024, 06:54","","Curl de Pierna Sentado",,"",2,"normal",25,15,,,
"Pierna","30 may 2024, 06:06","30 may 2024, 06:54","","Elevación de Gemelos Sentado",,"",0,"normal",7.5,15,,,
"Pierna","30 may 2024, 06:06","30 may 2024, 06:54","","Extensión de Espalda (Hiperextensión con peso)",,"",0,"normal",,10,,,
"Pierna","30 may 2024, 06:06","30 may 2024, 06:54","","Rodillas al Pecho en Barras Paralelas",,"",0,"normal",,15,,,
"Pierna","30 may 2024, 06:06","30 may 2024, 06:54","","Rodillas al Pecho en Barras Paralelas",,"",1,"normal",,12,,,
"Pierna","30 may 2024, 06:06","30 may 2024, 06:54","","Rodillas al Pecho en Barras Paralelas",,"",2,"normal",,10,,,
"Torso","28 may 2024, 06:11","28 may 2024, 07:02","","Elevación Lateral a un Brazo (Cable)",0,"",0,"normal",2.5,15,,,
"Torso","28 may 2024, 06:11","28 may 2024, 07:02","","Elevación Lateral a un Brazo (Cable)",0,"",1,"normal",5,15,,,
"Torso","28 may 2024, 06:11","28 may 2024, 07:02","","Elevación Lateral a un Brazo (Cable)",0,"",2,"normal",5,12,,,
"Torso","28 may 2024, 06:11","28 may 2024, 07:02","","Triceps Rope Pushdown",0,"",0,"normal",10,15,,,
"Torso","28 may 2024, 06:11","28 may 2024, 07:02","","Triceps Rope Pushdown",0,"",1,"normal",12.5,15,,,
"Torso","28 may 2024, 06:11","28 may 2024, 07:02","","Triceps Rope Pushdown",0,"",2,"normal",12.5,12,,,
"Torso","28 may 2024, 06:11","28 may 2024, 07:02","","Press de Banca (Barra)",,"",0,"normal",25,20,,,
"Torso","28 may 2024, 06:11","28 may 2024, 07:02","","Press de Banca (Barra)",,"",1,"normal",35,10,,,
"Torso","28 may 2024, 06:11","28 may 2024, 07:02","","Press de Banca (Barra)",,"",2,"normal",32.5,10,,,
"Torso","28 may 2024, 06:11","28 may 2024, 07:02","","Press de Banca Inclinado (Barra)",,"",0,"normal",22.5,15,,,
"Torso","28 may 2024, 06:11","28 may 2024, 07:02","","Press de Banca Inclinado (Barra)",,"",1,"normal",27.5,12,,,
"Torso","28 may 2024, 06:11","28 may 2024, 07:02","","Press de Banca Inclinado (Barra)",,"",2,"normal",25,15,,,
"Torso","28 may 2024, 06:11","28 may 2024, 07:02","","Curl con Barra EZ",,"",0,"normal",10,15,,,
"Torso","28 may 2024, 06:11","28 may 2024, 07:02","","Curl con Barra EZ",,"",1,"normal",10,12,,,
"Torso","24 may 2024, 06:09","24 may 2024, 07:05","","Elevación Lateral a un Brazo (Cable)",0,"",0,"normal",2.5,15,,,
"Torso","24 may 2024, 06:09","24 may 2024, 07:05","","Elevación Lateral a un Brazo (Cable)",0,"",1,"normal",5,15,,,
"Torso","24 may 2024, 06:09","24 may 2024, 07:05","","Elevación Lateral a un Brazo (Cable)",0,"",2,"normal",2.5,15,,,
"Torso","24 may 2024, 06:09","24 may 2024, 07:05","","Triceps Rope Pushdown",0,"",0,"normal",10,15,,,
"Torso","24 may 2024, 06:09","24 may 2024, 07:05","","Triceps Rope Pushdown",0,"",1,"normal",12.5,15,,,
"Torso","24 may 2024, 06:09","24 may 2024, 07:05","","Triceps Rope Pushdown",0,"",2,"normal",10,15,,,
"Torso","24 may 2024, 06:09","24 may 2024, 07:05","","Press de Banca (Barra)",,"",0,"normal",25,15,,,
"Torso","24 may 2024, 06:09","24 may 2024, 07:05","","Press de Banca (Barra)",,"",1,"normal",30,15,,,
"Torso","24 may 2024, 06:09","24 may 2024, 07:05","","Press de Banca (Barra)",,"",2,"normal",32.5,12,,,
"Torso","24 may 2024, 06:09","24 may 2024, 07:05","","Press de Banca Inclinado (Barra)",,"",0,"normal",25,15,,,
"Torso","24 may 2024, 06:09","24 may 2024, 07:05","","Press de Banca Inclinado (Barra)",,"",1,"normal",27.5,12,,,
"Torso","24 may 2024, 06:09","24 may 2024, 07:05","","Press de Banca Inclinado (Barra)",,"",2,"normal",25,10,,,
"Torso","24 may 2024, 06:09","24 may 2024, 07:05","","Dominada (Asistida)",1,"",0,"normal",21,8,,,
"Torso","24 may 2024, 06:09","24 may 2024, 07:05","","Dominada (Asistida)",1,"",1,"normal",14,4,,,
"Torso","24 may 2024, 06:09","24 may 2024, 07:05","","Dominada (Asistida)",1,"",2,"normal",21,6,,,
"Torso","24 may 2024, 06:09","24 may 2024, 07:05","","Remo Inclinado (Barra)",,"",0,"normal",25,15,,,
"Torso","24 may 2024, 06:09","24 may 2024, 07:05","","Remo Inclinado (Barra)",,"",1,"normal",30,15,,,
"Torso","24 may 2024, 06:09","24 may 2024, 07:05","","Remo Inclinado (Barra)",,"",2,"normal",32.5,15,,,
"Pierna","22 may 2024, 06:08","22 may 2024, 06:48","","Sentadilla (Barra)",,"",0,"normal",20,15,,,
"Pierna","22 may 2024, 06:08","22 may 2024, 06:48","","Sentadilla (Barra)",,"",1,"normal",25,15,,,
"Pierna","22 may 2024, 06:08","22 may 2024, 06:48","","Sentadilla (Barra)",,"",2,"normal",27.5,12,,,
"Pierna","22 may 2024, 06:08","22 may 2024, 06:48","","Peso Muerto (Barra)",,"",0,"normal",25,12,,,
"Pierna","22 may 2024, 06:08","22 may 2024, 06:48","","Peso Muerto (Barra)",,"",1,"normal",25,8,,,
"Pierna","22 may 2024, 06:08","22 may 2024, 06:48","","Extensión de Pierna",,"",0,"normal",15,15,,,
"Pierna","22 may 2024, 06:08","22 may 2024, 06:48","","Extensión de Pierna",,"",1,"normal",17.5,15,,,
"Pierna","22 may 2024, 06:08","22 may 2024, 06:48","","Extensión de Pierna",,"",2,"normal",20,15,,,
"Pierna","22 may 2024, 06:08","22 may 2024, 06:48","","Elevación de Gemelos Sentado",,"",0,"normal",7.5,15,,,
"Pierna","22 may 2024, 06:08","22 may 2024, 06:48","","Elevación de Gemelos Sentado",,"",1,"normal",8,15,,,
"Pierna","22 may 2024, 06:08","22 may 2024, 06:48","","Elevación de Gemelos Sentado",,"",2,"normal",5,12,,,
"Torso","21 may 2024, 06:08","21 may 2024, 07:09","","Elevación Lateral a un Brazo (Cable)",0,"",0,"normal",2.5,15,,,
"Torso","21 may 2024, 06:08","21 may 2024, 07:09","","Elevación Lateral a un Brazo (Cable)",0,"",1,"normal",5,12,,,
"Torso","21 may 2024, 06:08","21 may 2024, 07:09","","Elevación Lateral a un Brazo (Cable)",0,"",2,"normal",5,8,,,
"Torso","21 may 2024, 06:08","21 may 2024, 07:09","","Triceps Rope Pushdown",0,"",0,"normal",12.5,13,,,
"Torso","21 may 2024, 06:08","21 may 2024, 07:09","","Triceps Rope Pushdown",0,"",1,"normal",10,15,,,
"Torso","21 may 2024, 06:08","21 may 2024, 07:09","","Triceps Rope Pushdown",0,"",2,"normal",10,12,,,
"Torso","21 may 2024, 06:08","21 may 2024, 07:09","","Press de Banca (Barra)",,"",0,"normal",20,15,,,
"Torso","21 may 2024, 06:08","21 may 2024, 07:09","","Press de Banca (Barra)",,"",1,"normal",30,10,,,
"Torso","21 may 2024, 06:08","21 may 2024, 07:09","","Press de Banca (Barra)",,"",2,"normal",27.5,10,,,
"Torso","21 may 2024, 06:08","21 may 2024, 07:09","","Fondo de Tríceps (Asistido)",1,"",0,"normal",28,10,,,
"Torso","21 may 2024, 06:08","21 may 2024, 07:09","","Fondo de Tríceps (Asistido)",1,"",1,"normal",21,6,,,
"Torso","21 may 2024, 06:08","21 may 2024, 07:09","","Fondo de Tríceps (Asistido)",1,"",2,"normal",28,8,,,
"Torso","21 may 2024, 06:08","21 may 2024, 07:09","","Dominada (Asistida)",1,"",0,"normal",28,9,,,
"Torso","21 may 2024, 06:08","21 may 2024, 07:09","","Dominada (Asistida)",1,"",1,"normal",21,6,,,
"Torso","21 may 2024, 06:08","21 may 2024, 07:09","","Dominada (Asistida)",1,"",2,"normal",28,6,,,
"Torso","21 may 2024, 06:08","21 may 2024, 07:09","","Remo Inclinado (Barra)",,"",0,"normal",25,15,,,
"Torso","21 may 2024, 06:08","21 may 2024, 07:09","","Remo Inclinado (Barra)",,"",1,"normal",30,14,,,
"Torso","21 may 2024, 06:08","21 may 2024, 07:09","","Remo Inclinado (Barra)",,"",2,"normal",25,15,,,
"Torso","21 may 2024, 06:08","21 may 2024, 07:09","","Curl con Barra EZ",,"",0,"normal",10,15,,,
"Torso","21 may 2024, 06:08","21 may 2024, 07:09","","Curl con Barra EZ",,"",1,"normal",10,12,,,
"Torso","21 may 2024, 06:08","21 may 2024, 07:09","","Curl con Barra EZ",,"",2,"normal",7.5,15,,,
"Torso","16 may 2024, 06:10","16 may 2024, 07:07","","Elevación Lateral a un Brazo (Cable)",0,"",0,"normal",2.5,15,,,
"Torso","16 may 2024, 06:10","16 may 2024, 07:07","","Elevación Lateral a un Brazo (Cable)",0,"",1,"normal",5,12,,,
"Torso","16 may 2024, 06:10","16 may 2024, 07:07","","Elevación Lateral a un Brazo (Cable)",0,"",2,"normal",2.5,15,,,
"Torso","16 may 2024, 06:10","16 may 2024, 07:07","","Triceps Rope Pushdown",0,"",0,"normal",12.5,15,,,
"Torso","16 may 2024, 06:10","16 may 2024, 07:07","","Triceps Rope Pushdown",0,"",1,"normal",10,15,,,
"Torso","16 may 2024, 06:10","16 may 2024, 07:07","","Triceps Rope Pushdown",0,"",2,"normal",10,15,,,
"Torso","16 may 2024, 06:10","16 may 2024, 07:07","","Press de Banca (Barra)",,"",0,"normal",20,20,,,
"Torso","16 may 2024, 06:10","16 may 2024, 07:07","","Press de Banca (Barra)",,"",1,"normal",32.5,12,,,
"Torso","16 may 2024, 06:10","16 may 2024, 07:07","","Press de Banca (Barra)",,"",2,"normal",30,12,,,
"Torso","16 may 2024, 06:10","16 may 2024, 07:07","","Press de Banca Inclinado (Barra)",,"",0,"normal",20,12,,,
"Torso","16 may 2024, 06:10","16 may 2024, 07:07","","Press de Banca Inclinado (Barra)",,"",1,"normal",30,8,,,
"Torso","16 may 2024, 06:10","16 may 2024, 07:07","","Press de Banca Inclinado (Barra)",,"",2,"normal",25,12,,,
"Torso","16 may 2024, 06:10","16 may 2024, 07:07","","Fondo de Tríceps (Asistido)",1,"",0,"normal",28,10,,,
"Torso","16 may 2024, 06:10","16 may 2024, 07:07","","Fondo de Tríceps (Asistido)",1,"",1,"normal",21,5,,,
"Torso","16 may 2024, 06:10","16 may 2024, 07:07","","Fondo de Tríceps (Asistido)",1,"",2,"normal",28,12,,,
"Torso","16 may 2024, 06:10","16 may 2024, 07:07","","Dominada (Asistida)",1,"",0,"normal",28,8,,,
"Torso","16 may 2024, 06:10","16 may 2024, 07:07","","Dominada (Asistida)",1,"",1,"normal",21,4,,,
"Torso","16 may 2024, 06:10","16 may 2024, 07:07","","Dominada (Asistida)",1,"",2,"normal",28,7,,,
"Torso","16 may 2024, 06:10","16 may 2024, 07:07","","Remo Inclinado (Barra)",,"",0,"normal",25,15,,,
"Torso","16 may 2024, 06:10","16 may 2024, 07:07","","Remo Inclinado (Barra)",,"",1,"normal",27.5,13,,,
"Torso","16 may 2024, 06:10","16 may 2024, 07:07","","Remo Inclinado (Barra)",,"",2,"normal",27.5,12,,,
"Pierna","14 may 2024, 06:12","14 may 2024, 07:04","","Sentadilla (Barra)",,"",0,"normal",20,12,,,
"Pierna","14 may 2024, 06:12","14 may 2024, 07:04","","Sentadilla (Barra)",,"",1,"normal",25,12,,,
"Pierna","14 may 2024, 06:12","14 may 2024, 07:04","","Sentadilla (Barra)",,"",2,"normal",27.5,12,,,
"Pierna","14 may 2024, 06:12","14 may 2024, 07:04","","Peso Muerto (Barra)",,"",0,"normal",25,12,,,
"Pierna","14 may 2024, 06:12","14 may 2024, 07:04","","Peso Muerto (Barra)",,"",1,"normal",25,12,,,
"Pierna","14 may 2024, 06:12","14 may 2024, 07:04","","Peso Muerto (Barra)",,"",2,"normal",20,10,,,
"Pierna","14 may 2024, 06:12","14 may 2024, 07:04","","Extensión de Pierna",,"",0,"normal",15,15,,,
"Pierna","14 may 2024, 06:12","14 may 2024, 07:04","","Extensión de Pierna",,"",1,"normal",12.5,12,,,
"Pierna","14 may 2024, 06:12","14 may 2024, 07:04","","Extensión de Pierna",,"",2,"normal",15,10,,,
"Pierna","14 may 2024, 06:12","14 may 2024, 07:04","","Elevación de Gemelos Sentado",,"",0,"normal",10,10,,,
"Pierna","14 may 2024, 06:12","14 may 2024, 07:04","","Elevación de Gemelos Sentado",,"",1,"normal",5,12,,,
"Pierna","14 may 2024, 06:12","14 may 2024, 07:04","","Elevación de Gemelos Sentado",,"",2,"normal",5,12,,,
"Pierna","14 may 2024, 06:12","14 may 2024, 07:04","","Extensión de Espalda (Hiperextensión con peso)",,"",0,"normal",,10,,,
"Pierna","14 may 2024, 06:12","14 may 2024, 07:04","","Extensión de Espalda (Hiperextensión con peso)",,"",1,"normal",,10,,,
"Pierna","14 may 2024, 06:12","14 may 2024, 07:04","","Extensión de Espalda (Hiperextensión con peso)",,"",2,"normal",,8,,,
"Torso","13 may 2024, 06:09","13 may 2024, 07:29","","Elevación Lateral a un Brazo (Cable)",0,"",0,"normal",5,10,,,
"Torso","13 may 2024, 06:09","13 may 2024, 07:29","","Elevación Lateral a un Brazo (Cable)",0,"",1,"normal",2.5,20,,,
"Torso","13 may 2024, 06:09","13 may 2024, 07:29","","Elevación Lateral a un Brazo (Cable)",0,"",2,"normal",2.5,15,,,
"Torso","13 may 2024, 06:09","13 may 2024, 07:29","","Triceps Rope Pushdown",0,"",0,"normal",12.5,15,,,
"Torso","13 may 2024, 06:09","13 may 2024, 07:29","","Triceps Rope Pushdown",0,"",1,"normal",12.5,12,,,
"Torso","13 may 2024, 06:09","13 may 2024, 07:29","","Triceps Rope Pushdown",0,"",2,"normal",10,12,,,
"Torso","13 may 2024, 06:09","13 may 2024, 07:29","","Press de Banca (Barra)",,"",0,"normal",20,15,,,
"Torso","13 may 2024, 06:09","13 may 2024, 07:29","","Press de Banca (Barra)",,"",1,"normal",30,10,,,
"Torso","13 may 2024, 06:09","13 may 2024, 07:29","","Press de Banca (Barra)",,"",2,"normal",25,12,,,
"Torso","13 may 2024, 06:09","13 may 2024, 07:29","","Press de Banca Inclinado (Barra)",,"",0,"normal",20,15,,,
"Torso","13 may 2024, 06:09","13 may 2024, 07:29","","Press de Banca Inclinado (Barra)",,"",1,"normal",30,10,,,
"Torso","13 may 2024, 06:09","13 may 2024, 07:29","","Press de Banca Inclinado (Barra)",,"",2,"normal",25,12,,,
"Torso","13 may 2024, 06:09","13 may 2024, 07:29","","Fondo de Tríceps (Asistido)",1,"",0,"normal",28,9,,,
"Torso","13 may 2024, 06:09","13 may 2024, 07:29","","Fondo de Tríceps (Asistido)",1,"",1,"normal",21,5,,,
"Torso","13 may 2024, 06:09","13 may 2024, 07:29","","Fondo de Tríceps (Asistido)",1,"",2,"normal",28,5,,,
"Torso","13 may 2024, 06:09","13 may 2024, 07:29","","Dominada (Asistida)",1,"",0,"normal",28,10,,,
"Torso","13 may 2024, 06:09","13 may 2024, 07:29","","Dominada (Asistida)",1,"",1,"normal",21,6,,,
"Torso","13 may 2024, 06:09","13 may 2024, 07:29","","Dominada (Asistida)",1,"",2,"normal",28,6,,,
"Torso","13 may 2024, 06:09","13 may 2024, 07:29","","Remo Inclinado (Barra)",,"",0,"normal",20,15,,,
"Torso","13 may 2024, 06:09","13 may 2024, 07:29","","Remo Inclinado (Barra)",,"",1,"normal",25,15,,,
"Torso","13 may 2024, 06:09","13 may 2024, 07:29","","Remo Inclinado (Barra)",,"",2,"normal",27.5,15,,,
"Torso","13 may 2024, 06:09","13 may 2024, 07:29","","Curl con Barra EZ",,"",0,"normal",7.5,15,,,
"Torso","13 may 2024, 06:09","13 may 2024, 07:29","","Curl con Barra EZ",,"",1,"normal",7.5,12,,,
"Torso","13 may 2024, 06:09","13 may 2024, 07:29","","Curl con Barra EZ",,"",2,"normal",5,15,,,
"Resto","10 may 2024, 06:13","10 may 2024, 06:54","","Curl de Extensión de Muñeca (Barra)",,"",0,"normal",7.5,12,,,
"Resto","10 may 2024, 06:13","10 may 2024, 06:54","","Curl de Extensión de Muñeca (Barra)",,"",1,"normal",10,12,,,
"Resto","10 may 2024, 06:13","10 may 2024, 06:54","","Curl de Muñeca Palmas arriba",,"",0,"normal",7.5,15,,,
"Resto","10 may 2024, 06:13","10 may 2024, 06:54","","Curl de Muñeca Palmas arriba",,"",1,"normal",10,15,,,
"Resto","10 may 2024, 06:13","10 may 2024, 06:54","","Curl de Muñeca Palmas arriba",,"",2,"normal",10,12,,,
"Espalda y bíceps","9 may 2024, 06:10","9 may 2024, 07:19","","Dominada (Asistida)",,"",0,"normal",21,8,,,
"Espalda y bíceps","9 may 2024, 06:10","9 may 2024, 07:19","","Dominada (Asistida)",,"",1,"normal",14,5,,,
"Espalda y bíceps","9 may 2024, 06:10","9 may 2024, 07:19","","Dominada (Asistida)",,"",2,"normal",21,6,,,
"Espalda y bíceps","9 may 2024, 06:10","9 may 2024, 07:19","","Curl con Barra EZ",,"",0,"normal",7.5,15,,,
"Espalda y bíceps","9 may 2024, 06:10","9 may 2024, 07:19","","Curl con Barra EZ",,"",1,"normal",10,12,,,
"Espalda y bíceps","9 may 2024, 06:10","9 may 2024, 07:19","","Curl con Barra EZ",,"",2,"normal",10,8,,,
"Espalda y bíceps","9 may 2024, 06:10","9 may 2024, 07:19","","Curl Martillo (Mancuerna)",,"",0,"normal",10,13,,,
"Espalda y bíceps","9 may 2024, 06:10","9 may 2024, 07:19","","Curl Martillo (Mancuerna)",,"",1,"normal",7.5,15,,,
"Espalda y bíceps","9 may 2024, 06:10","9 may 2024, 07:19","","Curl Martillo (Mancuerna)",,"",2,"normal",7.5,17,,,
"Espalda y bíceps","9 may 2024, 06:10","9 may 2024, 07:19","","Encogimiento de Hombros (Mancuerna)",,"",0,"normal",10,15,,,
"Espalda y bíceps","9 may 2024, 06:10","9 may 2024, 07:19","","Encogimiento de Hombros (Mancuerna)",,"",1,"normal",7.5,15,,,
"Espalda y bíceps","9 may 2024, 06:10","9 may 2024, 07:19","","Encogimiento de Hombros (Mancuerna)",,"",2,"normal",7.5,20,,,
"Espalda y bíceps","9 may 2024, 06:10","9 may 2024, 07:19","","Remo Inclinado (Barra)",,"",0,"normal",20,20,,,
"Espalda y bíceps","9 may 2024, 06:10","9 may 2024, 07:19","","Remo Inclinado (Barra)",,"",1,"normal",25,15,,,
"Espalda y bíceps","9 may 2024, 06:10","9 may 2024, 07:19","","Remo Inclinado (Barra)",,"",2,"normal",27.5,15,,,
"Espalda y bíceps","9 may 2024, 06:10","9 may 2024, 07:19","","Rope Straight Arm Pulldown",,"",0,"normal",10,15,,,
"Espalda y bíceps","9 may 2024, 06:10","9 may 2024, 07:19","","Rope Straight Arm Pulldown",,"",1,"normal",12.5,12,,,
"Espalda y bíceps","9 may 2024, 06:10","9 may 2024, 07:19","","Rope Straight Arm Pulldown",,"",2,"normal",10,12,,,
"Pecho y hombro","7 may 2024, 06:13","7 may 2024, 07:00","","Press de Banca (Barra)",,"",0,"normal",20,20,,,
"Pecho y hombro","7 may 2024, 06:13","7 may 2024, 07:00","","Press de Banca (Barra)",,"",1,"normal",35,12,,,
"Pecho y hombro","7 may 2024, 06:13","7 may 2024, 07:00","","Press de Banca (Barra)",,"",2,"normal",32.5,10,,,
"Pecho y hombro","7 may 2024, 06:13","7 may 2024, 07:00","","Press de Banca Inclinado (Barra)",,"",0,"normal",20,15,,,
"Pecho y hombro","7 may 2024, 06:13","7 may 2024, 07:00","","Press de Banca Inclinado (Barra)",,"",1,"normal",30,10,,,
"Pecho y hombro","7 may 2024, 06:13","7 may 2024, 07:00","","Press de Banca Inclinado (Barra)",,"",2,"normal",20,8,,,
"Pecho y hombro","7 may 2024, 06:13","7 may 2024, 07:00","","Aperturas (Banda)",,"",0,"normal",7.5,12,,,
"Pecho y hombro","7 may 2024, 06:13","7 may 2024, 07:00","","Aperturas (Banda)",,"",1,"normal",5,12,,,
"Pecho y hombro","7 may 2024, 06:13","7 may 2024, 07:00","","Aperturas (Banda)",,"",2,"normal",5,12,,,
"Pecho y hombro","7 may 2024, 06:13","7 may 2024, 07:00","","Elevación Lateral a un Brazo (Cable)",,"",0,"normal",2.5,15,,,
"Pecho y hombro","7 may 2024, 06:13","7 may 2024, 07:00","","Elevación Lateral a un Brazo (Cable)",,"",1,"normal",5,8,,,
"Pecho y hombro","7 may 2024, 06:13","7 may 2024, 07:00","","Elevación Lateral a un Brazo (Cable)",,"",2,"normal",2.5,15,,,
"Pecho y hombro","7 may 2024, 06:13","7 may 2024, 07:00","","Elevacion Frontal (Cable)",,"",0,"normal",5,15,,,
"Pecho y hombro","7 may 2024, 06:13","7 may 2024, 07:00","","Elevacion Frontal (Cable)",,"",1,"normal",2.5,20,,,
"Pecho y hombro","7 may 2024, 06:13","7 may 2024, 07:00","","Elevacion Frontal (Cable)",,"",2,"normal",5,15,,,
"Pierna y Abs","6 may 2024, 06:13","6 may 2024, 06:53","","Rodillas al Pecho en Barras Paralelas",,"",0,"normal",,15,,,
"Pierna y Abs","6 may 2024, 06:13","6 may 2024, 06:53","","Rodillas al Pecho en Barras Paralelas",,"",1,"normal",,15,,,
"Pierna y Abs","6 may 2024, 06:13","6 may 2024, 06:53","","Rodillas al Pecho en Barras Paralelas",,"",2,"normal",,10,,,
"Pierna y Abs","6 may 2024, 06:13","6 may 2024, 06:53","","Extensión de Pierna",,"",0,"normal",15,20,,,
"Pierna y Abs","6 may 2024, 06:13","6 may 2024, 06:53","","Extensión de Pierna",,"",1,"normal",17.5,15,,,
"Pierna y Abs","6 may 2024, 06:13","6 may 2024, 06:53","","Extensión de Pierna",,"",2,"normal",20,15,,,
"Pierna y Abs","6 may 2024, 06:13","6 may 2024, 06:53","","Curl de Pierna Sentado",,"",0,"normal",17.5,12,,,
"Pierna y Abs","6 may 2024, 06:13","6 may 2024, 06:53","","Curl de Pierna Sentado",,"",1,"normal",15,15,,,
"Pierna y Abs","6 may 2024, 06:13","6 may 2024, 06:53","","Curl de Pierna Sentado",,"",2,"normal",12.5,12,,,
"Pierna y Abs","6 may 2024, 06:13","6 may 2024, 06:53","","Extensión de Espalda (Hiperextensión con peso)",,"",0,"normal",,15,,,
"Pierna y Abs","6 may 2024, 06:13","6 may 2024, 06:53","","Extensión de Espalda (Hiperextensión con peso)",,"",1,"normal",2.5,15,,,
"Pierna y Abs","6 may 2024, 06:13","6 may 2024, 06:53","","Extensión de Espalda (Hiperextensión con peso)",,"",2,"normal",2.5,12,,,
"Espalda y bíceps","3 may 2024, 06:10","3 may 2024, 06:56","","Dominada (Asistida)",,"",0,"normal",21,8,,,
"Espalda y bíceps","3 may 2024, 06:10","3 may 2024, 06:56","","Dominada (Asistida)",,"",1,"normal",14,5,,,
"Espalda y bíceps","3 may 2024, 06:10","3 may 2024, 06:56","","Dominada (Asistida)",,"",2,"normal",21,4,,,
"Espalda y bíceps","3 may 2024, 06:10","3 may 2024, 06:56","","Remo Inclinado (Barra)",,"",0,"normal",20,15,,,
"Espalda y bíceps","3 may 2024, 06:10","3 may 2024, 06:56","","Remo Inclinado (Barra)",,"",1,"normal",30,15,,,
"Espalda y bíceps","3 may 2024, 06:10","3 may 2024, 06:56","","Remo Inclinado (Barra)",,"",2,"normal",25,15,,,
"Espalda y bíceps","3 may 2024, 06:10","3 may 2024, 06:56","","Rope Straight Arm Pulldown",,"",0,"normal",7.5,15,,,
"Espalda y bíceps","3 may 2024, 06:10","3 may 2024, 06:56","","Rope Straight Arm Pulldown",,"",1,"normal",10,15,,,
"Espalda y bíceps","3 may 2024, 06:10","3 may 2024, 06:56","","Rope Straight Arm Pulldown",,"",2,"normal",7.5,15,,,
"Espalda y bíceps","3 may 2024, 06:10","3 may 2024, 06:56","","Curl Martillo (Mancuerna)",,"",0,"normal",10,12,,,
"Espalda y bíceps","3 may 2024, 06:10","3 may 2024, 06:56","","Curl Martillo (Mancuerna)",,"",1,"normal",7.5,13,,,
"Espalda y bíceps","3 may 2024, 06:10","3 may 2024, 06:56","","Curl Martillo (Mancuerna)",,"",2,"normal",7.5,12,,,
"Espalda y bíceps","3 may 2024, 06:10","3 may 2024, 06:56","","Curl de Bíceps (Mancuerna)",,"",0,"normal",5,15,,,
"Espalda y bíceps","3 may 2024, 06:10","3 may 2024, 06:56","","Curl de Bíceps (Mancuerna)",,"",1,"normal",5,8,,,
